Date,Time,1,2,3,4,5,Wig,Radiation,WindSpeed,Datetime,Trial
2018-10-25,14:52:46,37,45.6,45,39.6,36.3,HighCurv,On,0.3,2018-10-25T14:52:46Z,1
2018-10-25,14:53:16,37,45.6,45.1,39.7,36.3,HighCurv,On,0.3,2018-10-25T14:53:16Z,1
2018-10-25,14:53:46,37.1,45.6,45.1,39.7,36.3,HighCurv,On,0.3,2018-10-25T14:53:46Z,1
2018-10-25,14:54:16,37.1,45.7,45.2,39.8,36.3,HighCurv,On,0.3,2018-10-25T14:54:16Z,1
2018-10-25,14:54:46,37.1,45.7,45.3,39.8,36.3,HighCurv,On,0.3,2018-10-25T14:54:46Z,1
2018-10-25,14:55:16,37.1,45.8,45.3,39.8,36.3,HighCurv,On,0.3,2018-10-25T14:55:16Z,1
2018-10-25,14:55:46,37.1,45.9,45.4,39.8,36.3,HighCurv,On,0.3,2018-10-25T14:55:46Z,1
2018-10-25,14:56:16,37.1,45.9,45.4,39.9,36.3,HighCurv,On,0.3,2018-10-25T14:56:16Z,1
2018-10-25,14:56:46,37.2,46,45.5,39.9,36.3,HighCurv,On,0.3,2018-10-25T14:56:46Z,1
2018-10-25,14:57:16,37.2,46.1,45.6,40,36.3,HighCurv,On,0.3,2018-10-25T14:57:16Z,1
2018-10-25,14:57:46,37.2,46.1,45.6,40.1,36.3,HighCurv,On,0.3,2018-10-25T14:57:46Z,1
2018-10-25,14:58:16,37.2,46.2,45.7,40,36.3,HighCurv,On,0.3,2018-10-25T14:58:16Z,1
2018-10-25,14:58:46,37.2,46.2,45.7,40.1,36.3,HighCurv,On,0.3,2018-10-25T14:58:46Z,1
2018-10-25,14:59:16,37.2,46.3,45.8,40.1,36.3,HighCurv,On,0.3,2018-10-25T14:59:16Z,1
2018-10-25,14:59:46,37.3,46.3,45.9,40.2,36.3,HighCurv,On,0.3,2018-10-25T14:59:46Z,1
2018-10-25,15:00:16,37.3,46.5,46,40.3,36.3,HighCurv,On,0.3,2018-10-25T15:00:16Z,1
2018-10-25,15:00:46,37.3,46.5,46,40.3,36.3,HighCurv,On,0.3,2018-10-25T15:00:46Z,1
2018-10-25,15:01:16,37.4,46.6,46.1,40.3,36.3,HighCurv,On,0.3,2018-10-25T15:01:16Z,1
2018-10-25,15:01:46,37.4,46.6,46.2,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:01:46Z,1
2018-10-25,15:02:16,37.4,46.7,46.2,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:02:16Z,1
2018-10-25,15:02:46,37.4,46.7,46.3,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:02:46Z,1
2018-10-25,15:03:16,37.4,46.8,46.2,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:03:16Z,1
2018-10-25,15:03:46,37.5,46.8,46.3,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:03:46Z,1
2018-10-25,15:04:16,37.4,46.8,46.3,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:04:16Z,1
2018-10-25,15:04:46,37.5,46.9,46.4,40.4,36.3,HighCurv,On,0.3,2018-10-25T15:04:46Z,1
2018-10-25,15:05:16,37.4,46.9,46.4,40.5,36.3,HighCurv,On,0.3,2018-10-25T15:05:16Z,1
2018-10-25,15:05:46,37.5,46.9,46.4,40.5,36.3,HighCurv,On,0.3,2018-10-25T15:05:46Z,1
2018-10-25,15:06:16,37.5,47,46.5,40.6,36.3,HighCurv,On,0.3,2018-10-25T15:06:16Z,1
2018-10-25,15:06:46,37.5,47,46.5,40.5,36.2,HighCurv,On,0.3,2018-10-25T15:06:46Z,1
2018-10-25,15:07:16,37.5,47.1,46.5,40.6,36.2,HighCurv,On,0.3,2018-10-25T15:07:16Z,1
2018-10-25,15:07:46,37.5,47.1,46.6,40.5,36.2,HighCurv,On,0.3,2018-10-25T15:07:46Z,1
2018-10-25,15:08:16,37.5,47.1,46.6,40.5,36.2,HighCurv,On,0.3,2018-10-25T15:08:16Z,1
2018-10-25,15:08:46,37.5,47.1,46.6,40.5,36.2,HighCurv,On,0.3,2018-10-25T15:08:46Z,1
2018-10-25,15:09:16,37.5,47.3,46.6,40.6,36.2,HighCurv,On,0.3,2018-10-25T15:09:16Z,1
2018-10-25,15:09:46,37.5,47.3,46.7,40.6,36.2,HighCurv,On,0.3,2018-10-25T15:09:46Z,1
2018-10-25,15:10:16,37.6,47.3,46.8,40.6,36.3,HighCurv,On,0.3,2018-10-25T15:10:16Z,1
2018-10-25,15:10:46,37.6,47.3,46.8,40.7,36.3,HighCurv,On,0.3,2018-10-25T15:10:46Z,1
2018-10-25,15:11:16,37.5,47.4,46.8,40.6,36.2,HighCurv,On,0.3,2018-10-25T15:11:16Z,1
2018-10-25,15:11:46,37.5,47.4,46.8,40.6,36.2,HighCurv,On,0.3,2018-10-25T15:11:46Z,1
2018-10-25,15:12:16,37.5,47.4,46.8,40.6,36.1,HighCurv,On,0.3,2018-10-25T15:12:16Z,1
2018-10-25,15:12:46,37.5,47.4,46.8,40.6,36.1,HighCurv,On,0.3,2018-10-25T15:12:46Z,1
2018-10-25,15:13:16,37.5,47.5,46.8,40.7,36.1,HighCurv,On,0.3,2018-10-25T15:13:16Z,1
2018-10-25,15:13:46,37.6,47.5,46.9,40.7,36.1,HighCurv,On,0.3,2018-10-25T15:13:46Z,1
2018-10-25,15:14:16,37.6,47.5,46.9,40.7,36.1,HighCurv,On,0.3,2018-10-25T15:14:16Z,1
2018-10-25,15:14:46,37.5,47.5,46.9,40.7,36.1,HighCurv,On,0.3,2018-10-25T15:14:46Z,1
2018-10-25,15:15:16,37.5,47.5,46.9,40.7,36.1,HighCurv,On,0.3,2018-10-25T15:15:16Z,1
2018-10-25,15:15:46,37.5,47.5,46.9,40.6,36.1,HighCurv,On,0.3,2018-10-25T15:15:46Z,1
2018-10-25,15:16:16,37.5,47.5,46.9,40.6,36.1,HighCurv,On,0.3,2018-10-25T15:16:16Z,1
2018-10-25,15:16:46,37.5,47.6,46.9,40.6,36.1,HighCurv,On,0.3,2018-10-25T15:16:46Z,1
2018-10-25,15:17:16,37.5,47.7,47,40.6,36,HighCurv,On,0.3,2018-10-25T15:17:16Z,1
2018-10-25,15:17:46,37.5,47.6,47,40.7,36.1,HighCurv,On,0.3,2018-10-25T15:17:46Z,1
2018-10-25,15:18:16,37.6,47.7,47,40.7,36,HighCurv,On,0.3,2018-10-25T15:18:16Z,1
2018-10-25,15:18:46,37.6,47.7,47.1,40.7,36,HighCurv,On,0.3,2018-10-25T15:18:46Z,1
2018-10-25,15:19:16,37.6,47.8,47,40.7,36,HighCurv,On,0.3,2018-10-25T15:19:16Z,1
2018-10-25,15:19:46,37.6,47.8,47.1,40.7,36,HighCurv,On,0.3,2018-10-25T15:19:46Z,1
2018-10-25,15:20:16,37.6,47.8,47.1,40.7,36,HighCurv,On,0.3,2018-10-25T15:20:16Z,1
2018-10-25,15:20:46,37.6,47.9,47.2,40.7,36,HighCurv,On,0.3,2018-10-25T15:20:46Z,1
2018-10-25,15:21:16,37.7,48,47.2,40.8,36,HighCurv,On,0.3,2018-10-25T15:21:16Z,1
2018-10-25,15:21:46,37.8,48,47.3,40.8,36,HighCurv,On,0.3,2018-10-25T15:21:46Z,1
2018-10-25,15:22:16,37.7,48,47.3,40.8,36,HighCurv,On,0.3,2018-10-25T15:22:16Z,1
2018-10-25,15:22:46,37.6,48,47.3,40.8,36,HighCurv,On,0.3,2018-10-25T15:22:46Z,1
2018-10-25,15:23:16,37.7,48.1,47.4,40.9,36,HighCurv,On,0.3,2018-10-25T15:23:16Z,1
2018-10-25,15:23:46,37.7,48.1,47.4,40.8,36,HighCurv,On,0.3,2018-10-25T15:23:46Z,1
2018-10-25,15:24:16,37.8,48.1,47.4,40.9,35.9,HighCurv,On,0.3,2018-10-25T15:24:16Z,1
2018-10-25,15:24:46,37.8,48.2,47.4,40.9,36,HighCurv,On,0.3,2018-10-25T15:24:46Z,1
2018-10-25,15:26:16,37.8,48.1,47.4,40.9,36.1,HighCurv,Off,0.3,2018-10-25T15:26:16Z,1
2018-10-25,15:26:46,37.7,48,47.2,40.7,36.1,HighCurv,Off,0.3,2018-10-25T15:26:46Z,1
2018-10-25,15:27:16,37.7,47.8,47,40.5,36.1,HighCurv,Off,0.3,2018-10-25T15:27:16Z,1
2018-10-25,15:27:46,37.7,47.6,46.8,40.3,36,HighCurv,Off,0.3,2018-10-25T15:27:46Z,1
2018-10-25,15:28:16,37.7,47.4,46.5,40.1,35.9,HighCurv,Off,0.3,2018-10-25T15:28:16Z,1
2018-10-25,15:28:46,37.7,47.3,46.4,40.1,36,HighCurv,Off,0.3,2018-10-25T15:28:46Z,1
2018-10-25,15:29:16,37.7,47.2,46.2,40,35.9,HighCurv,Off,0.3,2018-10-25T15:29:16Z,1
2018-10-25,15:29:46,37.7,47.1,46.1,39.9,35.9,HighCurv,Off,0.3,2018-10-25T15:29:46Z,1
2018-10-25,15:30:16,37.7,47,46,39.8,36,HighCurv,Off,0.3,2018-10-25T15:30:16Z,1
2018-10-25,15:30:46,37.7,46.9,45.9,39.8,36,HighCurv,Off,0.3,2018-10-25T15:30:46Z,1
2018-10-25,15:31:16,37.8,46.9,45.8,39.8,36,HighCurv,Off,0.3,2018-10-25T15:31:16Z,1
2018-10-25,15:31:46,37.7,46.8,45.8,39.7,36,HighCurv,Off,0.3,2018-10-25T15:31:46Z,1
2018-10-25,15:32:16,37.7,46.7,45.7,39.6,36,HighCurv,Off,0.3,2018-10-25T15:32:16Z,1
2018-10-25,15:32:46,37.7,46.7,45.6,39.6,36,HighCurv,Off,0.3,2018-10-25T15:32:46Z,1
2018-10-25,15:33:16,37.8,46.7,45.5,39.6,36,HighCurv,Off,0.3,2018-10-25T15:33:16Z,1
2018-10-25,15:33:46,37.8,46.6,45.5,39.6,36,HighCurv,Off,0.3,2018-10-25T15:33:46Z,1
2018-10-25,15:34:16,37.9,46.6,45.5,39.6,36.1,HighCurv,Off,0.3,2018-10-25T15:34:16Z,1
2018-10-25,15:34:46,37.9,46.6,45.5,39.6,36.1,HighCurv,Off,0.3,2018-10-25T15:34:46Z,1
2018-10-25,15:35:16,37.9,46.6,45.4,39.6,36.1,HighCurv,Off,0.3,2018-10-25T15:35:16Z,1
2018-10-25,15:35:46,37.9,46.5,45.3,39.6,36.1,HighCurv,Off,0.3,2018-10-25T15:35:46Z,1
2018-10-25,15:36:16,37.9,46.4,45.3,39.5,36.1,HighCurv,Off,0.3,2018-10-25T15:36:16Z,1
2018-10-25,15:36:46,37.9,46.4,45.2,39.5,36.2,HighCurv,Off,0.3,2018-10-25T15:36:46Z,1
2018-10-25,15:37:16,37.9,46.4,45.2,39.5,36.2,HighCurv,Off,0.3,2018-10-25T15:37:16Z,1
2018-10-25,15:37:46,37.9,46.4,45.2,39.5,36.2,HighCurv,Off,0.3,2018-10-25T15:37:46Z,1
2018-10-25,15:38:16,38,46.5,45.2,39.5,36.2,HighCurv,Off,0.3,2018-10-25T15:38:16Z,1
2018-10-25,15:38:46,38,46.4,45.2,39.5,36.2,HighCurv,Off,0.3,2018-10-25T15:38:46Z,1
2018-10-25,15:39:16,38,46.4,45.1,39.5,36.2,HighCurv,Off,0.3,2018-10-25T15:39:16Z,1
2018-10-25,15:39:46,38,46.3,45,39.4,36.2,HighCurv,Off,0.3,2018-10-25T15:39:46Z,1
2018-10-25,15:40:16,38,46.3,45,39.4,36.2,HighCurv,Off,0.3,2018-10-25T15:40:16Z,1
2018-10-25,15:40:46,37.9,46.2,44.9,39.3,36.2,HighCurv,Off,0.3,2018-10-25T15:40:46Z,1
2018-10-25,15:41:16,37.9,46.2,44.9,39.3,36.2,HighCurv,Off,0.3,2018-10-25T15:41:16Z,1
2018-10-25,15:41:46,37.9,46.2,44.8,39.3,36.2,HighCurv,Off,0.3,2018-10-25T15:41:46Z,1
2018-10-25,15:42:16,38,46.2,44.8,39.3,36.2,HighCurv,Off,0.3,2018-10-25T15:42:16Z,1
2018-10-25,15:42:46,38,46.2,44.8,39.3,36.3,HighCurv,Off,0.3,2018-10-25T15:42:46Z,1
2018-10-25,15:43:16,38,46.2,44.8,39.3,36.3,HighCurv,Off,0.3,2018-10-25T15:43:16Z,1
2018-10-25,15:43:46,37.9,46.2,44.7,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:43:46Z,1
2018-10-25,15:44:16,38,46.2,44.8,39.3,36.3,HighCurv,Off,0.3,2018-10-25T15:44:16Z,1
2018-10-25,15:44:46,38,46.2,44.7,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:44:46Z,1
2018-10-25,15:45:16,38,46.1,44.7,39.3,36.3,HighCurv,Off,0.3,2018-10-25T15:45:16Z,1
2018-10-25,15:45:46,38,46.1,44.7,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:45:46Z,1
2018-10-25,15:46:16,38,46.1,44.7,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:46:16Z,1
2018-10-25,15:46:46,38,46.1,44.6,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:46:46Z,1
2018-10-25,15:47:16,38,46.1,44.6,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:47:16Z,1
2018-10-25,15:47:46,38,46.1,44.6,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:47:46Z,1
2018-10-25,15:48:16,38,46,44.6,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:48:16Z,1
2018-10-25,15:48:46,37.9,46,44.5,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:48:46Z,1
2018-10-25,15:49:16,38,46,44.5,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:49:16Z,1
2018-10-25,15:49:46,37.9,46,44.5,39.2,36.2,HighCurv,Off,0.3,2018-10-25T15:49:46Z,1
2018-10-25,15:50:16,37.9,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:50:16Z,1
2018-10-25,15:50:46,37.9,45.9,44.4,39.1,36.2,HighCurv,Off,0.3,2018-10-25T15:50:46Z,1
2018-10-25,15:51:16,37.9,45.9,44.4,39.1,36.2,HighCurv,Off,0.3,2018-10-25T15:51:16Z,1
2018-10-25,15:51:46,38,45.9,44.4,39.1,36.2,HighCurv,Off,0.3,2018-10-25T15:51:46Z,1
2018-10-25,15:52:16,38,45.9,44.5,39.1,36.2,HighCurv,Off,0.3,2018-10-25T15:52:16Z,1
2018-10-25,15:52:46,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:52:46Z,1
2018-10-25,15:53:16,38,46,44.4,39.2,36.3,HighCurv,Off,0.3,2018-10-25T15:53:16Z,1
2018-10-25,15:53:46,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:53:46Z,1
2018-10-25,15:54:16,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:54:16Z,1
2018-10-25,15:54:46,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:54:46Z,1
2018-10-25,15:55:16,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:55:16Z,1
2018-10-25,15:55:46,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:55:46Z,1
2018-10-25,15:56:16,38,45.9,44.4,39.1,36.4,HighCurv,Off,0.3,2018-10-25T15:56:16Z,1
2018-10-25,15:56:46,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:56:46Z,1
2018-10-25,15:57:16,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:57:16Z,1
2018-10-25,15:57:46,38,45.9,44.4,39.1,36.4,HighCurv,Off,0.3,2018-10-25T15:57:46Z,1
2018-10-25,15:58:16,38,45.9,44.4,39.1,36.4,HighCurv,Off,0.3,2018-10-25T15:58:16Z,1
2018-10-25,15:58:46,38,45.9,44.4,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:58:46Z,1
2018-10-25,15:59:16,38,45.9,44.4,39.2,36.4,HighCurv,Off,0.3,2018-10-25T15:59:16Z,1
2018-10-25,15:59:46,38,45.9,44.3,39.1,36.3,HighCurv,Off,0.3,2018-10-25T15:59:46Z,1
2018-10-25,16:00:16,38,45.8,44.3,39.1,36.3,HighCurv,Off,0.3,2018-10-25T16:00:16Z,1
2018-10-25,16:00:46,38,45.8,44.3,39,36.3,HighCurv,Off,0.3,2018-10-25T16:00:46Z,1
2018-10-25,16:01:16,37.9,45.9,44.2,39.1,36.4,HighCurv,Off,0.3,2018-10-25T16:01:16Z,1
2018-10-25,16:01:46,37.9,45.8,44.3,39,36.3,HighCurv,Off,0.3,2018-10-25T16:01:46Z,1
2018-10-25,16:02:16,37.9,45.8,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:02:16Z,1
2018-10-25,16:02:46,37.9,45.8,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:02:46Z,1
2018-10-25,16:03:16,37.9,45.8,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:03:16Z,1
2018-10-25,16:03:46,37.9,45.8,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:03:46Z,1
2018-10-25,16:04:16,37.9,45.7,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:04:16Z,1
2018-10-25,16:04:46,37.9,45.7,44.1,39,36.3,HighCurv,Off,0.3,2018-10-25T16:04:46Z,1
2018-10-25,16:05:16,37.9,45.7,44.2,38.9,36.3,HighCurv,Off,0.3,2018-10-25T16:05:16Z,1
2018-10-25,16:05:46,37.9,45.7,44.1,38.9,36.3,HighCurv,Off,0.3,2018-10-25T16:05:46Z,1
2018-10-25,16:06:16,37.9,45.7,44.1,38.9,36.3,HighCurv,Off,0.3,2018-10-25T16:06:16Z,1
2018-10-25,16:06:46,37.9,45.7,44.1,38.9,36.3,HighCurv,Off,0.3,2018-10-25T16:06:46Z,1
2018-10-25,16:07:16,37.9,45.7,44.1,38.9,36.3,HighCurv,Off,0.3,2018-10-25T16:07:16Z,1
2018-10-25,16:07:46,37.9,45.7,44.1,38.9,36.3,HighCurv,Off,0.3,2018-10-25T16:07:46Z,1
2018-10-25,16:08:16,37.9,45.7,44.1,39,36.3,HighCurv,Off,0.3,2018-10-25T16:08:16Z,1
2018-10-25,16:08:46,37.9,45.8,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:08:46Z,1
2018-10-25,16:09:16,37.9,45.8,44.2,39.1,36.3,HighCurv,Off,0.3,2018-10-25T16:09:16Z,1
2018-10-25,16:09:46,37.9,45.8,44.2,39,36.3,HighCurv,Off,0.3,2018-10-25T16:09:46Z,1
2018-10-25,16:10:16,37.9,45.8,44.2,39,36.4,HighCurv,Off,0.3,2018-10-25T16:10:16Z,1
2018-10-25,16:10:46,37.9,45.8,44.2,39,36.4,HighCurv,Off,0.3,2018-10-25T16:10:46Z,1
2018-10-25,16:18:16,36,46.9,46,41.3,34.9,MidCurv,On,0.3,2018-10-25T16:18:16Z,1
2018-10-25,16:18:46,36.3,47.5,46.8,41.8,35.4,MidCurv,On,0.3,2018-10-25T16:18:46Z,1
2018-10-25,16:19:16,36.6,47.9,47.1,42,35.7,MidCurv,On,0.3,2018-10-25T16:19:16Z,1
2018-10-25,16:19:46,36.7,48.2,47.3,42.1,35.8,MidCurv,On,0.3,2018-10-25T16:19:46Z,1
2018-10-25,16:20:16,36.9,48.4,47.3,42.2,36,MidCurv,On,0.3,2018-10-25T16:20:16Z,1
2018-10-25,16:20:46,37,48.6,47.4,42.3,36.1,MidCurv,On,0.3,2018-10-25T16:20:46Z,1
2018-10-25,16:21:16,37.2,48.6,47.5,42.4,36.1,MidCurv,On,0.3,2018-10-25T16:21:16Z,1
2018-10-25,16:21:46,37.2,48.7,47.6,42.4,36.2,MidCurv,On,0.3,2018-10-25T16:21:46Z,1
2018-10-25,16:22:16,37.3,48.7,47.5,42.4,36.2,MidCurv,On,0.3,2018-10-25T16:22:16Z,1
2018-10-25,16:22:46,37.3,48.7,47.5,42.3,36.3,MidCurv,On,0.3,2018-10-25T16:22:46Z,1
2018-10-25,16:23:16,37.3,48.8,47.6,42.4,36.2,MidCurv,On,0.3,2018-10-25T16:23:16Z,1
2018-10-25,16:23:46,37.4,48.8,47.6,42.4,36.3,MidCurv,On,0.3,2018-10-25T16:23:46Z,1
2018-10-25,16:24:16,37.4,48.8,47.6,42.3,36.3,MidCurv,On,0.3,2018-10-25T16:24:16Z,1
2018-10-25,16:24:46,37.5,48.8,47.6,42.3,36.4,MidCurv,On,0.3,2018-10-25T16:24:46Z,1
2018-10-25,16:25:16,37.5,48.9,47.6,42.4,36.4,MidCurv,On,0.3,2018-10-25T16:25:16Z,1
2018-10-25,16:25:46,37.6,48.9,47.7,42.3,36.4,MidCurv,On,0.3,2018-10-25T16:25:46Z,1
2018-10-25,16:26:16,37.7,49,47.7,42.4,36.4,MidCurv,On,0.3,2018-10-25T16:26:16Z,1
2018-10-25,16:26:46,37.7,49,47.8,42.4,36.4,MidCurv,On,0.3,2018-10-25T16:26:46Z,1
2018-10-25,16:27:16,37.7,49.1,47.8,42.4,36.4,MidCurv,On,0.3,2018-10-25T16:27:16Z,1
2018-10-25,16:27:46,37.7,49,47.8,42.3,36.4,MidCurv,On,0.3,2018-10-25T16:27:46Z,1
2018-10-25,16:28:16,37.7,49,47.8,42.3,36.5,MidCurv,On,0.3,2018-10-25T16:28:16Z,1
2018-10-25,16:28:46,37.8,49.1,47.8,42.3,36.4,MidCurv,On,0.3,2018-10-25T16:28:46Z,1
2018-10-25,16:29:16,37.8,49.1,47.9,42.3,36.5,MidCurv,On,0.3,2018-10-25T16:29:16Z,1
2018-10-25,16:29:46,37.8,49.1,47.9,42.3,36.4,MidCurv,On,0.3,2018-10-25T16:29:46Z,1
2018-10-25,16:30:16,37.8,49.1,47.9,42.2,36.4,MidCurv,On,0.3,2018-10-25T16:30:16Z,1
2018-10-25,16:30:46,37.8,49.2,47.9,42.2,36.4,MidCurv,On,0.3,2018-10-25T16:30:46Z,1
2018-10-25,16:31:16,37.8,49.2,47.9,42.2,36.4,MidCurv,On,0.3,2018-10-25T16:31:16Z,1
2018-10-25,16:31:46,37.9,49.3,48,42.3,36.5,MidCurv,On,0.3,2018-10-25T16:31:46Z,1
2018-10-25,16:32:16,37.9,49.3,48,42.3,36.5,MidCurv,On,0.3,2018-10-25T16:32:16Z,1
2018-10-25,16:32:46,37.9,49.3,48.1,42.2,36.5,MidCurv,On,0.3,2018-10-25T16:32:46Z,1
2018-10-25,16:33:16,38,49.4,48,42.2,36.5,MidCurv,On,0.3,2018-10-25T16:33:16Z,1
2018-10-25,16:33:46,38,49.4,48.1,42.2,36.5,MidCurv,On,0.3,2018-10-25T16:33:46Z,1
2018-10-25,16:34:16,38,49.4,48.2,42.3,36.6,MidCurv,On,0.3,2018-10-25T16:34:16Z,1
2018-10-25,16:34:46,38.1,49.5,48.2,42.3,36.6,MidCurv,On,0.3,2018-10-25T16:34:46Z,1
2018-10-25,16:35:16,38.1,49.6,48.3,42.4,36.6,MidCurv,On,0.3,2018-10-25T16:35:16Z,1
2018-10-25,16:35:46,38.1,49.6,48.3,42.4,36.6,MidCurv,On,0.3,2018-10-25T16:35:46Z,1
2018-10-25,16:36:16,38.2,49.6,48.3,42.4,36.6,MidCurv,On,0.3,2018-10-25T16:36:16Z,1
2018-10-25,16:36:46,38.2,49.8,48.5,42.4,36.6,MidCurv,On,0.3,2018-10-25T16:36:46Z,1
2018-10-25,16:37:16,38.2,49.8,48.5,42.4,36.7,MidCurv,On,0.3,2018-10-25T16:37:16Z,1
2018-10-25,16:37:46,38.2,49.9,48.5,42.4,36.6,MidCurv,On,0.3,2018-10-25T16:37:46Z,1
2018-10-25,16:38:16,38.3,49.9,48.6,42.5,36.7,MidCurv,On,0.3,2018-10-25T16:38:16Z,1
2018-10-25,16:38:46,38.3,50,48.6,42.5,36.7,MidCurv,On,0.3,2018-10-25T16:38:46Z,1
2018-10-25,16:39:16,38.3,50,48.6,42.5,36.7,MidCurv,On,0.3,2018-10-25T16:39:16Z,1
2018-10-25,16:39:46,38.3,50,48.6,42.5,36.6,MidCurv,On,0.3,2018-10-25T16:39:46Z,1
2018-10-25,16:40:16,38.3,50.1,48.7,42.5,36.7,MidCurv,On,0.3,2018-10-25T16:40:16Z,1
2018-10-25,16:40:46,38.3,50.1,48.8,42.5,36.7,MidCurv,On,0.3,2018-10-25T16:40:46Z,1
2018-10-25,16:41:16,38.4,50.2,48.8,42.6,36.7,MidCurv,On,0.3,2018-10-25T16:41:16Z,1
2018-10-25,16:41:46,38.4,50.3,49,42.6,36.8,MidCurv,On,0.3,2018-10-25T16:41:46Z,1
2018-10-25,16:42:16,38.5,50.3,49,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:42:16Z,1
2018-10-25,16:42:46,38.5,50.4,49.1,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:42:46Z,1
2018-10-25,16:43:16,38.5,50.4,49.1,42.7,36.9,MidCurv,On,0.3,2018-10-25T16:43:16Z,1
2018-10-25,16:43:46,38.5,50.4,49.1,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:43:46Z,1
2018-10-25,16:44:16,38.5,50.5,49.1,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:44:16Z,1
2018-10-25,16:44:46,38.5,50.5,49.1,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:44:46Z,1
2018-10-25,16:45:16,38.5,50.5,49.1,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:45:16Z,1
2018-10-25,16:45:46,38.5,50.5,49.2,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:45:46Z,1
2018-10-25,16:46:16,38.5,50.5,49.2,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:46:16Z,1
2018-10-25,16:46:46,38.5,50.5,49.2,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:46:46Z,1
2018-10-25,16:47:16,38.5,50.6,49.2,42.6,36.8,MidCurv,On,0.3,2018-10-25T16:47:16Z,1
2018-10-25,16:47:46,38.5,50.5,49.2,42.6,36.8,MidCurv,On,0.3,2018-10-25T16:47:46Z,1
2018-10-25,16:48:16,38.5,50.6,49.2,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:48:16Z,1
2018-10-25,16:48:46,38.5,50.7,49.3,42.7,36.8,MidCurv,On,0.3,2018-10-25T16:48:46Z,1
2018-10-25,16:49:16,38.6,50.8,49.4,42.8,36.9,MidCurv,On,0.3,2018-10-25T16:49:16Z,1
2018-10-25,16:49:46,38.6,50.8,49.4,42.8,36.9,MidCurv,On,0.3,2018-10-25T16:49:46Z,1
2018-10-25,16:50:16,38.6,50.8,49.4,42.8,36.9,MidCurv,On,0.3,2018-10-25T16:50:16Z,1
2018-10-25,16:50:46,38.7,50.9,49.5,42.8,36.9,MidCurv,On,0.3,2018-10-25T16:50:46Z,1
2018-10-25,16:51:16,38.7,50.9,49.5,42.9,36.9,MidCurv,On,0.3,2018-10-25T16:51:16Z,1
2018-10-25,16:51:46,38.7,50.9,49.5,42.8,36.8,MidCurv,On,0.3,2018-10-25T16:51:46Z,1
2018-10-25,16:52:16,38.7,50.9,49.6,42.8,36.9,MidCurv,On,0.3,2018-10-25T16:52:16Z,1
2018-10-25,16:52:46,38.7,50.9,49.5,42.8,36.8,MidCurv,On,0.3,2018-10-25T16:52:46Z,1
2018-10-25,16:53:16,38.6,51,49.5,42.8,36.9,MidCurv,On,0.3,2018-10-25T16:53:16Z,1
2018-10-25,16:53:46,38.7,50.9,49.5,42.8,36.8,MidCurv,On,0.3,2018-10-25T16:53:46Z,1
